image_id,split,image_path,mask_path,width,height,brightness,dhash,sha1,mask_width,mask_height,damage_pixel_pct,n_components,is_corrupt,source_component,dims_match,is_empty_mask,duplicate_group_id,in_duplicate_group
train/gaps384__train_0533,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0533.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0533.png,1920,1080,101.4695816040039,15626645178221523650,709c7fd73408ea7d7a4c13d2634cba83513317c7,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0534,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0534.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0534.png,1920,1080,99.29327392578125,17941495386555478770,09dbd58618792c76b38d7df7e631ed3a92d57ac1,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0535,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0535.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0535.png,1920,1080,99.32930755615234,17941495386555478768,0b175fd81a5fbe0cf89680053e40101c5bfd6617,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0536,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0536.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0536.png,1920,1080,100.41429138183594,17942058336643117762,9cf8d39848ac94c646672ba524554b7ea205cb64,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0538,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0538.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0538.png,1920,1080,97.99908447265625,17942058336508900082,89c8b1d4067b5bb98fe6227d1323ce7d1626d3aa,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0540,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0540.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0540.png,1920,1080,96.63075256347656,16784050482623347964,9cfd7b4cfa7fbf882e9c4915579af430a19712b5,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0544,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0544.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0544.png,1920,1080,94.4642562866211,18229723555195321580,a74cbeb8f0725f5a0597c2b5b4a1d5a6563865a7,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0547,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0547.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0547.png,1920,1080,99.94176483154297,17072280790055582972,21e16b251c9c77edc118df74c0e075106a684e3b,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0551,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0551.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0551.png,1920,1080,98.15605163574219,17942058336508899568,b6fbcbface3673eacf85519c6902e2f090c743e9,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0572,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0572.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0572.png,1920,1080,102.48432159423828,17941495386420471520,eb850d0ff968714cc9d4bfa37fc79c4c790168f1,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0578,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0578.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0578.png,1920,1080,98.76250457763672,17365034565263352544,1c12011c506991462c24d080be754c6d07329549,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0579,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0579.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0579.png,1920,1080,99.28166961669922,17941495386286252768,ab68275de7a49858e42996a1710ea322424afb8a,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0580,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0580.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0580.png,1920,1080,99.99337768554688,17942058267519935200,f30688e65a9924034d328e253c2c7d3d73e99354,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0581,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0581.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0581.png,1920,1080,101.9400405883789,17942058267519935200,e070158a82b3206373198db4f1b1f22eb233beb5,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0582,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0582.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0582.png,1920,1080,102.08676147460938,17365034565263352544,1c4038474a25c34d909fedd51c4556124c4fcd90,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0584,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0584.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0584.png,1920,1080,100.13368225097656,17941495317700993760,695c333e5d79955de5501f15650b8a3c5e342106,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0585,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0585.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0585.png,1920,1080,100.97496795654297,17941495317700993760,84eed25e582c62b32ed359c3f407acc050c35482,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0605,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0605.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0605.png,1920,1080,101.1875228881836,13330337133709685490,642c93768e9f04c89d89c2f742bdd02ac747da3a,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0606,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0606.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0606.png,1920,1080,101.46944427490234,17933015952882328290,a294cf0f21a6f3af292d9e2611fe82d1f5c8b629,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0607,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0607.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0607.png,1920,1080,104.56993865966797,17942058336643379954,e61f043c30adacf7cf8cd1c97a0de811ec4f8486,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0608,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0608.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0608.png,1920,1080,96.83191680908203,17941493179043477752,0fe346fb82b5e10929f3870a14268574e2ba04f1,1920,1080,0.0,0,False,gaps384,True,True,276,True
train/gaps384__train_0609,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/gaps384__train_0609.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/gaps384__train_0609.png,1920,1080,99.61864471435547,17941493179077292272,07bd34513e94055838fa21e878a0faeb7402b29c,1920,1080,0.0,0,False,gaps384,True,True,276,True
